"ID","Title","Description","Join_Date","View_Count","Video_Count","Subscriber_Count","Is_Subcriber_Count_Hidden","Omitted"
"UCCgnl4HudxsHR17BVd3S12A","Sailing Bye Felicia","Sailing Bye Felicia is the story of Matt and Lisa, and their new Sailboat, soon to be named the Sailing Vessel Bye Felicia, currently based in Key West, Florida. Watch as they learn their way around S.V. Bye Felicia through repairs and upgrades with the goal of sailing around the world! 

We want to share our lives to show and inspire others to take hold of their lives and live their dreams. 
",2021-12-06,37789,17,1220,FALSE,FALSE
"UCvLc83k5o11EIF1lEo0VmuQ","Sailing SV Delos","Sailing With SV Delos!  This is our story, a story of four souls sailing around the world.  It is a story about sailing and travel and adventure.  But it's also a story about meeting amazing people and making life long friends.  It's a story of people living their lives in an alternate way, in close connection with the beautiful people and amazing planet that we call home.  Our experience has affected us so profoundly we want to share it, hoping that others may find inspiration to follow their dreams and do what they love.",2007-05-17,198830393,496,786000,FALSE,FALSE
"UCgYmzFGYajEpLT4XmtzPPFA","sailing sv Ambrosia","Sailing the worlds oceans",2018-03-01,139,5,11,FALSE,FALSE
"UCkDwexrF43p_1QurfKFBCBA","Sailing Doodles","We are currently filming and producing Season 6 of Sailing Doodles. This season, we started this season in Annapolis, Maryland, went up to Rhode Island, and sailed down to Puerto Rico and the Virgin Islands. Due to an engine fire, we had to trade our CT-56 'Nauti Dogs' for a 1997 60 ft Hatteras motor yacht. Come watch and join the adventure with us!

This channel is funded by viewers like you. Please help us to keep this channel by becoming a patron.  Visit
http://www.patreon.com/sailingdoodles to find out how you can help for as little as $1 per episode.

Check out our website!
http://www.sailingdoodles.com

Follow us on Instagram for lots of great pictures and videos
http://www.instagram.com/sailingdoodles

Like us on Facebook for lots of updates!
http://www.facebook.com/sailingdoodles

For business, partnership, sponsorship inquiries:
sailingdoodles@lighthouseagents.com

For media and collaboration (and all other) inquiries:
info@sailingdoodles.com

Bobby White - Sailing Doodles
",2016-10-04,222042812,581,455000,FALSE,FALSE
"UCVYCMcYwHO76J4e-icuCBnQ","Sailing SV Luna","Refitting a 1995 Privilege 45 with the intent to explore the world over the next 11 years.",2017-06-03,207,3,8,FALSE,FALSE
"UCDk8eedXBE7Ohnxoa8vilFw","SAILING into FREEDOM","Join us on our adventure where we sail to remote places around the world, live off the land where we can and try to keep our footprint as small as possible. It’s all about the challenges we face, the people we meet and take on as crew and the sharing of our way of life which leads to some interesting moments. So if you like a bit of adventure then join us.

Want to Know more about us check our website: www.sailingintofreedom.com

If you would like to get in contact with us:
www.sailingintofreedom.com/contact/  

Plukky & Margarida",2015-03-13,31074679,450,116000,FALSE,FALSE
"UCxuvlhkABZE7XDSusnupFTw","Sailing SV Andorina","

A love of adventure, sailing and a new life for our family. Join us on our latest leap into the unknown to restore our beautiful 72' historical cutter rig ketch back to her former glory and go off into the wild world.
We would love you to come with us!",2012-05-23,7,1,2,FALSE,FALSE
"UCaJ_xrKTkBWMNbc8G-2SIwA","Sailing Nahoa","We are Ben, Ashley, Willa & Bodhi, a Canadian family sailing around the world. 

Our goal here is to show you the World as we encounter it. How it exists. Without judgement but with understanding and openness to other ideas.
",2012-06-13,51220039,219,358000,FALSE,FALSE
"UCRv2IBqQlGQF_VQTIbbRz6g","Sailing Blown Away","BECOME ONE OF OUR PATRONS!
Click on the following link to see how -  https://www.patreon.com/sailingblownaway?fan_landing=true

Eileen and I are from the United States and are currently living our life long dream of sailing around the world so join our adventure to laugh, learn and be inspired!

In November 2020, We bought a 2015 Leopard 44 from Sunsail / Moorings in St. Lucia and are well on our way.  For more information about us and our boat, check out our new website  https://www.sailingblownaway.com/

As newbie YouTubers who want to link with other like-minded people, your subscription, likes, and comments are most appreciated!    

Enjoy, keep in touch and feel free to binge watch past episodes!",2019-03-02,202520,178,3320,FALSE,FALSE
"UCYrqanbSklKodK2Onpt6KgA","Sailing Parlay Revival","After working on super yachts as a chief engineer, I spend my life savings on a Lagoon 450 catamaran, damaged by Hurricane Irma. With no experience  with Fibreglass whatsoever, me and a friend work tirelessly to get her ready to sail through the Caribbean. 

Subscribe to see more videos on how to fix a hurricane damaged boat, and to also follow their adventures throughout the Caribbean and on towards the Pacific! 

Visit www.parlayrevival.com for more information!

To support us on Patreon and get a chance to come sailing with us click here!
https://www.patreon.com/parlayrevival

To buy Parlay merchandise, go to www.parlayrevival.com ! 

Follow us on instagram for daily updates!
https://www.instagram.com/parlayrevival/

Facebook page:
https://www.facebook.com/parlayrevival

Thank you for watching!",2018-06-21,28164000,160,209000,FALSE,FALSE
"UCjJH0fF_wXUjARGD-SZfHIQ","Sailing Fair Isle","We have sold our house in the UK and moved aboard our boat. She is a classic cutter rigged 48 foot Hans Christian; a very strong blue water boat more than capable of sailing around the world. Just hope we are! We are professional documentary filmmakers working for the BBC and many other TV stations around the world. Broadcasters aren't interested in commissioning sailing programs these days so we are launching our channel online. Sailing Fair Isle is aiming to be more than just a vlog showing our travels. It will be a travel log, but also a documentary style show with proper content and broadcast technical standards. That's the plan anyway. Lets see how it goes.",2019-02-05,5816756,116,50500,FALSE,FALSE
"UCGIumStjm4NYX9ItohxMaYw","Sailing SV Sea Shifter","SV Sea Shifter",2016-09-07,3800,23,96,FALSE,FALSE
"UCC7DRvfDAoFn5eMyfTnaA8w","Sailing Brick House : Rebecca Childress","Circumnavigator Patrick Childress presented DIY Projects, Tips,  and Tricks for Repairing and Upgrading your Cruising Sailboat before passing away from covid-19 in 2020, after 13 years of circumnavigating together. Now Rebecca Childress, the owner of of the 1976 Valiant 40, called Brick House, since before Patrick Childress ever came along, is continuing her circumnavigation. It is not a simple endeavor, and while she also has a lot of technical knowledge of the systems aboard her Bluewater cruising boat, she doesn’t know it all, and struggles with finding crew. She slowly becomes the captain of Brick House, yet seeks someone to share that responsibility with. Who knows where the adventure will take her, but with lots of compassion, understanding, communication, and humor, she will continue the journey, and hopefully complete her 14 year circumnavigation of the world and her sailing life! ",2018-01-27,5556502,77,46400,FALSE,FALSE
"UCWRCs8z8W8FMUXPET1YgJvg","Sailing SV Bully","Sailing Family of 7 — Getting ready to set sail on our next adventure aboard SV Bully!

Bully is an archaic term used often in old sea shanties, and has a variety of meanings.
 
Dating back to the 1800s, not only can Bully refer to a sailor who has had a bit too much rum (Bully in the Alley), but it was also used as an adjective -- a term of endearment and fondness towards those you'd find dashing, jovial, and high-spirited (Bully Boys)!
​
So, who better to sail our Bully Crew around, than SV Bully?

Check us out at svbully.com",2021-12-09,154,2,19,FALSE,FALSE
"UCuxFvGA5nQOUPhp3RCgBRgw","SV IBIS Sailing the World","The video journal of four souls sailing the world.  

Follow our Blog at www.fouribis.net!",2017-03-12,11320,42,151,FALSE,FALSE
"UCavIQ0094X-VpdSzrwi73gA","SV Tranquillity","We are Bart, Kim and Liz and we are planning to sail the seas!

We met on a sailing school (Zeilschool de Veenhoop)in the Netherlands, where we were both sailing instructors. We were both in love with sailing and soon after we were in love with each other ;)
After a lot of traveling and rental boats we decided to buy our own sailing yacht. In 2018 we became the proud owners of 'Tranquillity' a Scanmar 33 foot sailing vessel built in Sweden in 1985!

After 3 years of sailing holidays we decided to take the big step and plan to sail the world. Minor hick-up we became parents on 19-02-2019 of Liz!

This channel will be all about sailing, sailing with a child, planning to sail the world and of course our life when we are cruising around the globe.

",2011-08-25,53659,41,1320,FALSE,FALSE
"UCKzcVZX2xM_kiOFWuGg-Phw","Sailing Nandji - Frothlyfe","Young Australian couple circumnavigating the world on an old boat and on a tight budget. Follow our journey as we sail Nandji across the seven seas, taking you to some of the most remote corners of the world. We bought Nandji without any sailing experience, taught ourselves how to sail from youtube and crossed the Coal Sea, beginning our offshore journey around the world. We have been offshore for almost 2 years, learning the ropes as we go. We are currently installing a new engine for this years passage across the notorious Indian Ocean. Subscribe to the channel!",2015-01-15,31566313,281,124000,FALSE,FALSE
"UCF45qzioJ_0FVdZVG2NJTWg","Sailing Project Atticus","We're Jordan and Desiree! Our newest crew member is Captain Oso. 

We spent 6 years restoring and sailing on our 30 foot sailboat, ""Atticus I"". We made it as far as Panana, when we decided to upgrade to ""Atticus II"", our larger, more reliable family sailboat. Our goal now is to convert Atticus II from a weekend cruiser to a world voyaging vessle and to pick up where we left off on Atticus I in Panama. 

Episodes released on SATURDAYS

Learn more about us at our website: https://www.projectatticus.com/

Hop over to our Patreon Page for a Behind the Scenes peek into our everyday lives: https://www.patreon.com/projectatticus

See ya out on the water!",2014-01-10,44192808,333,241000,FALSE,FALSE
"UCNLhPOQMmtM5hdln7fQUkJg","Sailing SV Gerty","",2017-09-06,26906,10,165,FALSE,FALSE
"UCB7K0Jp2GVUesfZ_Fi7socw","Sailing SV Yohelah","",2018-11-04,43,1,0,FALSE,FALSE
"UCr7NUGQLl-pmeCvlCMEpXUg","Sailing Sv ikigai","Captain Mike, A medically retired Navy Corpsman with continued years of medical practice in CPRT and a Medical educator for College in San Diego, Ca. 
My mission(s) is to sail around the world providing as much Humanitarian and Environmental relief as physically and legally possibly. What does that entail? Clean drinking water, Sustainable Food, Medical supplies & education.
Additionally and equally as important, I aim/ hope to open eyes and inspire within each and every one of us, how to obtain a true genuine sense of happiness! How? by putting myself out there. 
Little Bio: In 2017 when I started planning all this, (inspired by a medical scare) I moved out of my apt and into my 2 inches too small Jeep. ""If you want something as bad as you want to breath, you will make it happen"".
Join SV IKIGAI while we all embark on this incredible voyage around this beautiful planet. We'll help others and our oceans together!",2018-07-20,2124,4,158,FALSE,FALSE
